,,,,,,,,,,,,,,,,,,,,,"-53.437,75",,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,9 de junio,"637,94",usdt,,
,,,,,,,,,,,,,,,,,,,,,"1.142,46",venta,,
,,,,,,,,,,,,,,,,,,,,,"728.820,93",total,,
,,,,,,,,,,,,,,,,,,,,,"-51.014,07",,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,14 de junio,"638,32",usdt,,
,,,,,,,,,,,,,,,,,,,,,"1.145,72",venta,,
,,,,,,,,,,,,,,,,,,,,,"731.335,99",total,,
,,,,,,,,,,,,,,,,,,,,,"-48.499,01",,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,18 de junio,"638,59",usdt,,
,,,,,,,,,,,,,,,,,,,,,"1.184,00",venta,,
,,,,,,,,,,,,,,,,,,,,,"756.090,56",total,,
,,,,,,,,,,,,,,,,,,,,,"-23.744,44",,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,21 de junio,"638,77",usdt,,
,,,,,,,,,,,,,,,,,,,,,"1.196,40",venta,,
,,,,,,,,,,,,,,,,,,,,,"764.224,43",total,,
,,,,,,,,,,,,,,,,,,,,,"-15.610,57",,,
